Index,Country Code,Country or area,City Code,Urban Agglomeration,Note,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
1625,804,Ukraine,22780,Mykolaiv,,46.96591,31.9974,168.314,174.24,180.384,186.727,193.302,200.108,207.165,214.449,222.0,229.817,237.921,246.287,254.959,263.937,273.243,282.851,292.811,303.121,313.81,324.844,335.864,346.744,357.992,369.573,381.545,393.905,406.683,419.838,433.439,443.604,449.358,455.169,461.065,467.036,473.093,479.212,485.419,491.706,498.083,501.956,502.914,503.874,504.838,505.8,506.766,507.734,508.705,509.675,510.648,511.623,512.601,513.578,513.071,511.446,509.824,508.244,506.7,505.16,503.624,502.096,500.57,499.05,497.532,496.022,494.515,493.013,491.513,490.022,488.536,486.559,484.659,482.873,481.218,479.685,478.23,476.414,474.969,473.333,471.897,470.272,468.845,467.29,465.873,464.396,462.987,461.582
1626,804,Ukraine,22782,Odesa,,46.47747,30.73262,532.477,546.722,561.368,576.364,591.783,607.615,623.892,640.559,657.695,675.29,693.38,711.904,730.948,750.503,770.608,791.194,812.36,834.092,856.437,879.316,899.251,915.306,931.67,948.28,965.21,982.442,1000.007,1017.835,1036.007,1048.432,1053.773,1059.127,1064.515,1069.931,1075.382,1080.846,1086.345,1091.872,1097.434,1097.743,1092.047,1086.38,1080.735,1075.135,1069.556,1064.006,1058.477,1052.992,1047.528,1042.092,1036.677,1031.305,1024.91,1017.773,1010.676,1007.316,1007.69,1008.064,1008.439,1008.761,1009.03,1009.299,1009.569,1009.838,1010.108,1010.377,1010.647,1010.917,1011.187,1010.293,1009.289,1008.508,1007.989,1007.716,1007.596,1006.702,1006.582,1006.047,1005.927,1005.392,1005.272,1004.867,1004.747,1004.488,1004.368,1004.248
1627,804,Ukraine,22786,Sevastopol,,44.58883,33.5224,105.49,109.759,114.206,118.82,123.627,128.629,133.841,139.248,144.882,150.744,156.851,163.189,169.791,176.661,183.819,191.245,198.983,207.034,215.422,224.126,232.205,239.367,246.76,254.36,262.205,270.292,278.64,287.222,296.081,303.286,308.351,313.485,318.713,324.028,329.439,334.924,340.509,346.188,351.969,354.603,353.572,352.544,351.518,350.497,349.478,348.463,347.448,346.439,345.432,344.428,343.426,342.429,341.694,341.158,340.622,342.013,345.385,348.79,352.234,355.702,359.209,362.75,366.332,369.939,373.586,377.269,380.994,384.745,388.533,391.757,394.676,397.17,399.162,400.613,401.51,401.552,401.452,401.186,401.085,400.82,400.719,400.505,400.405,400.25,400.149,400.049
1628,804,Ukraine,22788,Simferopol,,44.95719,34.11079,148.071,152.093,156.231,160.468,164.827,169.305,173.91,178.628,183.48,188.464,193.591,198.842,204.243,209.791,215.498,221.344,227.356,233.532,239.884,246.392,252.413,257.769,263.246,268.824,274.528,280.353,286.31,292.376,298.58,303.824,307.854,311.927,316.059,320.246,324.494,328.787,333.143,337.556,342.034,344.425,344.391,344.357,344.322,344.288,344.254,344.22,344.186,344.151,344.117,344.083,344.049,344.015,343.554,342.772,341.991,341.581,341.544,341.507,341.47,341.433,341.396,341.359,341.322,341.285,341.248,341.211,341.174,341.137,341.1,340.717,340.382,340.123,339.951,339.863,339.826,339.529,339.492,339.315,339.278,339.102,339.065,338.932,338.895,338.812,338.775,338.738
1629,804,Ukraine,22795,Vinnitsa,,49.23278,28.48097,79.555,83.627,87.913,92.406,97.135,102.106,107.339,112.825,118.599,124.669,131.058,137.756,144.806,152.217,160.019,168.197,176.805,185.853,195.379,205.364,215.273,224.915,235.003,245.514,256.511,268.0,280.02,292.545,305.648,315.503,321.051,326.681,332.418,338.255,344.204,350.24,356.39,362.649,369.026,371.895,370.674,369.457,368.242,367.035,365.83,364.629,363.43,362.239,361.05,359.864,358.681,357.505,357.599,358.652,359.709,360.746,361.768,362.792,363.82,364.849,365.882,366.918,367.958,368.998,370.043,371.091,372.143,373.195,374.25,374.838,375.311,375.642,375.81,375.805,375.606,375.118,374.919,374.566,374.367,374.014,373.815,373.511,373.313,373.063,372.865,372.667
1630,804,Ukraine,22797,Zaporizhzhya,,47.82289,35.19031,314.967,327.068,339.651,352.682,366.232,380.302,394.933,410.085,425.84,442.2,459.213,476.83,495.15,514.173,533.954,554.439,575.74,597.86,620.861,644.68,663.758,676.517,689.54,702.777,716.287,730.057,744.111,758.395,772.974,785.296,794.78,804.353,814.054,823.873,833.823,843.866,854.044,864.344,874.784,877.939,872.701,867.494,862.311,857.173,852.058,846.974,841.913,836.897,831.903,826.939,821.999,817.101,812.075,806.969,801.887,797.131,792.68,788.254,783.846,779.687,775.759,771.85,767.955,764.091,760.241,756.41,752.594,748.807,745.039,740.538,736.167,731.984,728.012,724.24,720.595,716.419,712.814,708.935,705.368,701.53,698.0,694.29,690.797,687.226,683.768,680.327
1631,784,United Arab Emirates,22632,Abu Zaby (Abu Dhabi),,24.464778,54.361781,4.0,4.594,5.277,6.059,6.958,7.991,9.178,10.539,12.103,13.899,15.966,18.332,21.053,24.178,27.772,31.888,36.621,42.056,48.189,54.869,62.487,71.163,81.057,92.294,105.108,119.701,136.338,155.226,176.763,201.287,229.255,247.313,254.969,262.862,271.011,279.389,288.605,298.63,309.018,319.738,330.844,342.337,354.246,366.534,379.266,392.441,410.028,431.911,454.994,479.311,504.964,531.913,560.341,590.288,621.88,655.069,696.183,744.867,797.031,852.689,912.318,964.168,1019.041,1076.874,1138.076,1202.756,1271.112,1343.353,1419.699,1452.057,1482.816,1511.768,1539.83,1566.999,1593.284,1618.741,1643.556,1667.922,1691.893,1715.455,1738.588,1761.299,1783.629,1805.733,1827.694,1849.58
1632,784,United Arab Emirates,22633,Ajman,,25.41111,55.43504,0.231,0.27,0.316,0.369,0.432,0.505,0.59,0.689,0.806,0.942,1.101,1.286,1.503,1.757,2.054,2.4,2.805,3.278,3.854,4.592,5.471,6.52,7.77,9.257,11.03,13.144,15.639,18.569,22.053,26.191,31.112,35.059,37.81,40.778,43.983,47.43,51.401,55.935,60.877,66.239,72.083,78.441,85.371,92.892,101.086,110.004,117.818,124.439,131.444,138.842,146.668,154.911,163.63,172.84,182.582,192.844,203.339,214.117,225.482,237.416,250.0,263.251,277.224,291.897,307.368,323.659,340.813,358.877,377.898,385.166,392.066,398.594,405.031,411.397,417.695,423.929,430.124,436.303,442.453,448.547,454.56,460.48,466.311,472.086,477.827,483.548
1633,784,United Arab Emirates,22634,Al-Ain,,24.19167,55.76056,1.5,1.67,1.859,2.069,2.303,2.563,2.853,3.176,3.535,3.934,4.38,4.875,5.426,6.04,6.724,7.483,8.329,9.271,10.634,13.092,16.123,19.857,24.461,30.116,37.089,45.677,54.426,62.698,72.241,83.236,95.923,105.279,110.944,116.913,123.213,129.833,136.861,144.309,152.173,160.442,169.173,178.379,188.1,198.322,209.114,220.493,229.035,234.83,240.781,246.882,253.146,259.552,266.128,272.872,279.796,286.876,299.597,317.298,336.072,355.901,376.929,398.235,420.778,444.529,469.657,496.205,524.254,553.888,585.197,598.368,610.887,622.675,634.112,645.203,655.95,666.376,676.553,686.558,696.41,706.1,715.618,724.963,734.154,743.251,752.291,761.299
1634,784,United Arab Emirates,22637,Ash-Shariqah (Sharjah),,25.35731,55.4033,2.0,2.282,2.603,2.969,3.387,3.864,4.409,5.029,5.736,6.544,7.467,8.516,9.715,11.083,12.646,14.423,16.454,18.77,21.424,24.465,27.943,31.915,36.458,41.633,47.551,54.311,62.733,73.239,85.523,99.867,116.642,129.722,138.507,147.886,157.915,168.594,179.581,190.892,202.932,215.695,229.28,243.721,259.093,275.388,292.732,311.169,333.91,361.132,390.617,422.509,457.054,494.316,534.675,578.328,625.613,676.618,722.189,763.043,806.269,851.814,900.0,964.893,1034.563,1109.052,1189.017,1274.749,1366.663,1465.203,1570.849,1628.932,1684.649,1736.799,1785.684,1830.858,1872.199,1909.928,1944.621,1976.974,2007.535,2036.714,2064.823,2092.108,2118.771,2145.085,2171.195,2197.2
1635,784,United Arab Emirates,22635,Dubayy (Dubai),,25.272061,55.311265,20.0,21.062,22.182,23.359,24.6,25.906,27.284,28.731,30.257,31.864,33.559,35.339,37.216,39.192,41.277,43.466,45.774,48.205,52.483,61.84,72.88,85.892,101.25,119.3,140.599,165.701,186.982,201.914,218.062,235.501,254.361,272.033,288.602,306.179,324.854,344.611,366.485,390.561,416.255,443.562,472.701,503.755,536.895,572.116,609.701,649.755,693.758,741.762,793.16,848.12,906.971,969.728,1036.922,1108.773,1185.712,1267.755,1365.099,1477.773,1599.922,1731.789,1874.729,1969.843,2069.924,2174.793,2285.131,2401.067,2522.885,2650.883,2785.376,2833.079,2878.344,2921.376,2964.382,3007.583,3051.016,3094.643,3138.552,3182.789,3227.137,3271.289,3314.985,3358.086,3400.569,3442.675,3484.532,3526.254
1636,826,United Kingdom,206480,Belfast,,54.594668,-5.929812,445.879,443.013,440.162,437.337,434.526,431.733,428.955,426.201,423.462,420.74,418.032,415.872,415.954,416.036,416.118,416.2,416.283,416.365,416.447,416.529,416.612,417.305,420.734,424.183,427.664,431.174,434.718,438.281,441.878,445.505,449.166,452.847,456.564,460.311,464.094,467.898,471.738,475.61,479.519,483.449,487.417,492.398,500.618,508.953,517.439,526.065,534.848,543.753,552.818,562.035,571.418,579.582,581.36,583.143,584.935,586.726,588.526,590.332,592.145,593.959,595.781,598.045,601.555,605.075,608.621,612.187,615.78,619.394,623.029,626.76,630.632,634.594,638.717,643.005,647.438,651.982,656.593,661.23,665.855,670.441,674.97,679.428,683.807,688.111,692.351,696.537
1637,826,United Kingdom,22834,Birkenhead,,53.39337,-3.01479,315.961,316.429,316.898,317.367,317.838,318.309,318.781,319.253,319.726,320.2,320.675,320.888,319.981,319.076,318.173,317.274,316.377,315.483,314.59,313.701,312.814,312.293,313.392,314.492,315.597,316.706,317.821,318.936,320.057,321.182,322.312,323.443,324.58,325.72,326.867,328.014,329.166,330.323,331.486,332.649,333.818,334.347,332.822,331.307,329.798,328.296,326.798,325.311,323.829,322.354,320.883,319.772,320.331,320.892,321.455,322.017,322.58,323.145,323.711,324.277,324.845,325.36,325.725,326.09,326.456,326.822,327.189,327.556,327.924,328.393,329.045,329.897,331.017,332.417,334.081,335.971,338.036,340.223,342.482,344.773,347.066,349.341,351.585,353.795,355.974,358.126
1638,826,United Kingdom,22835,Birmingham (West Midlands),123,52.4814,-1.8998,2228.915,2239.546,2250.243,2260.962,2271.746,2282.582,2293.484,2304.409,2315.4,2326.444,2337.556,2347.049,2349.534,2352.023,2354.517,2357.008,2359.504,2362.003,2364.508,2367.009,2369.516,2371.27,2369.658,2368.053,2366.446,2364.84,2363.233,2361.632,2360.03,2358.428,2356.826,2354.176,2348.168,2342.175,2336.19,2330.236,2324.289,2318.357,2312.433,2306.54,2300.653,2295.893,2294.687,2293.485,2292.282,2291.08,2289.877,2288.677,2287.477,2286.277,2285.076,2286.819,2302.189,2317.661,2333.259,2348.919,2364.706,2380.599,2396.62,2412.706,2428.921,2445.497,2462.93,2480.438,2498.096,2515.879,2533.814,2551.877,2570.068,2588.566,2607.437,2626.374,2645.598,2665.1,2684.807,2704.617,2724.409,2744.075,2763.525,2782.704,2801.58,2820.122,2838.31,2856.184,2873.784,2891.163
1639,826,United Kingdom,22838,Bournemouth/Poole,,50.72048,-1.8795,316.824,319.696,322.599,325.52,328.471,331.449,334.458,337.487,340.546,343.634,346.754,349.279,349.182,349.085,348.989,348.892,348.796,348.699,348.603,348.506,348.41,348.81,351.436,354.074,356.736,359.418,362.124,364.843,367.585,370.349,373.137,375.938,378.764,381.612,384.485,387.371,390.283,393.217,396.177,399.152,402.152,405.038,407.505,409.98,412.473,414.982,417.51,420.046,422.6,425.171,427.76,430.516,434.058,437.629,441.234,444.858,448.518,452.207,455.932,459.678,463.459,467.341,471.458,475.6,479.784,484.005,488.269,492.571,496.91,501.288,505.687,510.021,514.313,518.556,522.736,526.845,530.872,534.815,538.673,542.449,546.149,549.773,553.323,556.809,560.241,563.629
1640,826,United Kingdom,22839,Brighton-Worthing-Littlehampton,,50.82838,-0.13947,434.948,439.052,443.201,447.378,451.599,455.861,460.169,464.505,468.889,473.313,477.786,481.332,480.796,480.261,479.725,479.192,478.659,478.126,477.593,477.062,476.531,475.228,470.512,465.855,461.238,456.667,452.134,447.659,443.223,438.83,434.475,431.348,431.984,432.62,433.259,433.896,434.535,435.175,435.817,436.459,437.102,439.323,446.671,454.121,461.707,469.418,477.27,485.23,493.335,501.575,509.964,517.695,521.799,525.935,530.11,534.306,538.541,542.81,547.119,551.45,555.821,560.37,565.366,570.392,575.47,580.593,585.769,590.991,596.26,601.574,606.909,612.159,617.353,622.48,627.524,632.475,637.322,642.065,646.701,651.237,655.68,660.032,664.294,668.48,672.6,676.667
1641,826,United Kingdom,22840,Bristol,,51.4552,-2.5966,548.53,552.416,556.335,560.27,564.239,568.237,572.268,576.316,580.399,584.511,588.657,591.737,590.182,588.631,587.082,585.542,584.003,582.469,580.936,579.412,577.889,575.638,570.156,564.741,559.371,554.051,548.774,543.563,538.393,533.273,528.194,524.372,524.376,524.38,524.384,524.388,524.391,524.395,524.399,524.403,524.407,525.026,527.622,530.224,532.842,535.473,538.121,540.774,543.445,546.128,548.828,552.156,558.515,564.947,571.462,578.034,584.69,591.424,598.244,605.124,612.093,619.145,626.297,633.511,640.818,648.21,655.698,663.272,670.934,678.612,686.21,693.552,700.63,707.412,713.884,720.052,725.939,731.578,737.005,742.256,747.362,752.342,757.21,761.985,766.682,771.319
1642,826,United Kingdom,22843,Cardiff,,51.48,-3.18,310.229,311.106,311.987,312.868,313.753,314.641,315.532,316.423,317.318,318.215,319.117,319.8,319.55,319.301,319.052,318.803,318.554,318.306,318.057,317.809,317.561,317.877,320.716,323.572,326.458,329.37,332.312,335.272,338.262,341.279,344.327,347.394,350.492,353.618,356.777,359.954,363.165,366.404,369.676,372.969,376.295,379.384,381.639,383.901,386.18,388.473,390.782,393.099,395.432,397.779,400.144,402.852,407.204,411.603,416.056,420.545,425.089,429.681,434.33,439.016,443.759,448.118,451.294,454.485,457.702,460.942,464.21,467.501,470.816,474.187,477.627,481.082,484.591,488.153,491.755,495.378,498.999,502.599,506.16,509.672,513.129,516.525,519.856,523.13,526.353,529.536
1643,826,United Kingdom,22844,Coventry-Bedworth,,52.4066,-1.5122,302.854,307.464,312.151,316.896,321.72,326.618,331.596,336.637,341.762,346.964,352.253,356.967,358.976,360.997,363.032,365.073,367.128,369.194,371.275,373.363,375.464,376.705,374.077,371.474,368.885,366.315,363.759,361.228,358.71,356.211,353.725,351.344,349.231,347.13,345.039,342.966,340.903,338.852,336.811,334.788,332.774,331.426,332.173,332.919,333.669,334.42,335.174,335.927,336.684,337.442,338.202,339.188,341.265,343.355,345.46,347.573,349.701,351.843,354.0,356.165,358.346,361.692,368.353,375.118,382.017,389.044,396.209,403.506,410.937,418.347,425.566,432.386,438.732,444.547,449.82,454.584,458.904,462.858,466.526,469.983,473.286,476.473,479.571,482.601,485.578,488.516
1644,826,United Kingdom,22849,Edinburgh,,55.9521,-3.1965,452.816,453.955,455.099,456.243,457.391,458.542,459.697,460.852,462.012,463.174,464.341,465.153,464.445,463.737,463.03,462.326,461.621,460.918,460.215,459.515,458.816,457.512,453.533,449.6,445.695,441.825,437.982,434.184,430.413,426.675,422.965,420.139,420.013,419.888,419.762,419.637,419.511,419.386,419.26,419.135,419.009,419.711,423.077,426.46,429.875,433.318,436.793,440.286,443.812,447.366,450.953,454.409,457.168,459.945,462.742,465.549,468.376,471.221,474.087,476.962,479.859,483.486,489.165,494.896,500.702,506.575,512.526,518.547,524.639,530.741,536.775,542.599,548.206,553.569,558.676,563.534,568.163,572.59,576.846,580.96,584.959,588.859,592.669,596.406,600.083,603.713
1645,826,United Kingdom,204765,Glasgow,124,55.86515,-4.25763,1755.17,1759.437,1763.72,1768.001,1772.299,1776.607,1780.932,1785.255,1789.595,1793.945,1798.312,1800.418,1792.865,1785.343,1777.842,1770.393,1762.966,1755.569,1748.194,1740.869,1733.565,1727.625,1727.625,1727.625,1727.625,1727.625,1727.625,1727.625,1727.625,1727.625,1727.625,1727.604,1719.797,1712.026,1704.279,1696.588,1688.922,1681.29,1673.682,1666.13,1658.601,1651.106,1643.635,1636.218,1628.825,1621.464,1614.127,1606.844,1599.583,1592.355,1585.149,1579.959,1584.011,1588.073,1592.15,1596.227,1600.321,1604.424,1608.544,1612.663,1616.798,1621.305,1626.863,1632.425,1638.013,1643.621,1649.255,1654.908,1660.581,1666.632,1673.332,1680.669,1688.907,1698.088,1708.147,1718.941,1730.281,1741.974,1753.839,1765.739,1777.575,1789.27,1800.78,1812.108,1823.27,1834.294
1646,826,United Kingdom,22856,Kingston upon Hull,,53.748257,-0.334021,356.138,357.285,358.439,359.592,360.751,361.914,363.082,364.25,365.424,366.602,367.785,368.319,366.08,363.855,361.64,359.444,357.259,355.087,352.925,350.783,348.65,346.511,344.293,342.095,339.908,337.736,335.574,333.432,331.3,329.183,327.076,325.123,323.608,322.101,320.598,319.107,317.62,316.14,314.666,313.202,311.743,310.414,309.485,308.562,307.639,306.72,305.802,304.889,303.978,303.069,302.162,301.631,302.88,304.135,305.396,306.659,307.93,309.205,310.487,311.772,313.063,314.2,314.895,315.59,316.286,316.985,317.686,318.389,319.093,319.883,320.825,321.928,323.25,324.801,326.568,328.518,330.607,332.791,335.027,337.284,339.535,341.765,343.961,346.124,348.256,350.362
1647,826,United Kingdom,22858,Leicester,,52.6386,-1.1317,383.554,386.9,390.279,393.679,397.112,400.576,404.075,407.595,411.15,414.737,418.359,421.204,420.637,420.07,419.504,418.94,418.376,417.813,417.249,416.688,416.127,415.548,414.884,414.223,413.562,412.902,412.242,411.585,410.928,410.273,409.617,409.523,411.219,412.922,414.634,416.348,418.072,419.804,421.544,423.287,425.04,426.972,429.466,431.968,434.488,437.022,439.575,442.136,444.716,447.31,449.923,453.023,458.469,463.979,469.564,475.2,480.912,486.693,492.551,498.463,504.454,510.096,514.614,519.159,523.75,528.382,533.062,537.783,542.547,547.352,552.178,556.93,561.635,566.282,570.858,575.352,579.755,584.065,588.28,592.405,596.446,600.404,604.281,608.088,611.836,615.536
1648,826,United Kingdom,22859,Liverpool,124,53.41058,-2.97794,1382.309,1382.483,1382.658,1382.833,1383.007,1383.182,1383.357,1383.532,1383.706,1383.881,1384.056,1381.881,1369.686,1357.599,1345.602,1333.744,1321.975,1310.309,1298.73,1287.285,1275.925,1262.386,1238.973,1216.057,1193.535,1171.43,1149.704,1128.439,1107.54,1087.027,1066.867,1047.134,1027.74,1008.706,989.998,971.687,953.691,936.028,918.668,901.676,884.977,871.945,869.762,867.591,865.422,863.259,861.098,858.949,856.802,854.66,852.521,850.991,852.33,853.672,855.017,856.361,857.709,859.059,860.412,861.765,863.121,865.151,869.08,873.015,876.974,880.951,884.952,888.971,893.009,897.218,901.708,906.443,911.546,917.032,922.871,928.997,935.328,941.778,948.271,954.75,961.172,967.508,973.736,979.864,985.9,991.862
1649,826,United Kingdom,22860,London,125,51.50853,-0.12574,8360.847,8344.193,8327.549,8310.985,8294.43,8277.908,8261.397,8244.963,8228.54,8212.149,8195.769,8168.112,8092.157,8016.909,7942.259,7868.506,7795.337,7722.85,7650.937,7579.89,7509.405,7437.643,7357.951,7279.328,7201.439,7124.383,7048.047,6972.736,6898.127,6824.317,6751.196,6698.5,6709.089,6719.694,6730.33,6740.954,6751.61,6762.282,6772.986,6783.677,6794.4,6840.784,6887.549,6934.504,6981.844,7029.508,7077.563,7125.813,7174.459,7223.438,7272.819,7322.4,7366.701,7411.269,7456.17,7501.217,7546.6,7668.093,7791.713,7916.978,8044.433,8173.941,8293.332,8414.132,8536.861,8661.381,8787.892,8916.251,9046.485,9176.53,9304.016,9425.622,9540.576,9648.11,9748.033,9840.742,9927.015,10007.878,10084.377,10157.506,10228.051,10296.537,10363.298,10428.701,10493.014,10556.486
1650,826,United Kingdom,22862,Manchester,123,53.48095,-2.23743,2422.246,2422.771,2423.296,2423.819,2424.344,2424.868,2425.394,2425.918,2426.443,2426.968,2427.494,2427.254,2423.742,2420.235,2416.728,2413.236,2409.744,2406.257,2402.77,2399.298,2395.826,2391.982,2386.463,2380.973,2375.487,2370.014,2364.546,2359.106,2353.67,2348.248,2342.83,2337.243,2331.033,2324.84,2318.656,2312.504,2306.36,2300.233,2294.114,2288.027,2281.949,2279.054,2286.314,2293.576,2300.871,2308.19,2315.542,2322.897,2330.285,2337.697,2345.143,2354.682,2374.355,2394.192,2414.222,2434.365,2454.703,2475.211,2495.92,2516.744,2537.77,2558.216,2576.715,2595.296,2614.037,2632.914,2651.953,2671.13,2690.445,2710.074,2730.076,2750.12,2770.434,2791.005,2811.756,2832.585,2853.37,2874.004,2894.396,2914.496,2934.273,2953.695,2972.747,2991.468,3009.902,3028.104
1651,826,United Kingdom,22887,Newcastle upon Tyne,123,54.97328,-1.61396,908.689,911.224,913.77,916.315,918.872,921.435,924.01,926.584,929.169,931.761,934.364,935.406,929.78,924.186,918.619,913.101,907.608,902.149,896.714,891.327,885.966,879.672,869.162,858.806,848.559,838.434,828.417,818.547,808.78,799.13,789.583,781.609,778.255,774.916,771.586,768.28,764.984,761.701,758.429,755.179,751.939,749.251,748.287,747.328,746.369,745.41,744.452,743.498,742.543,741.59,740.636,740.448,743.913,747.395,750.898,754.408,757.939,761.486,765.055,768.631,772.229,775.838,779.455,783.079,786.725,790.387,794.072,797.774,801.494,805.364,809.481,813.807,818.452,823.431,828.712,834.242,839.947,845.752,851.591,857.413,863.183,868.874,874.468,879.971,885.392,890.746
1652,826,United Kingdom,22865,Newport,123,51.58471,-2.997939,116.824,117.184,117.545,117.906,118.269,118.632,118.998,119.364,119.731,120.099,120.469,120.835,121.184,121.535,121.887,122.239,122.593,122.947,123.303,123.66,124.017,124.164,123.373,122.588,121.807,121.032,120.26,119.495,118.734,117.978,117.226,119.168,130.299,142.469,155.796,170.327,186.237,203.632,222.68,243.45,266.19,285.072,285.693,286.314,286.938,287.562,288.189,288.816,289.445,290.075,290.707,291.495,293.035,294.584,296.143,297.705,299.278,300.86,302.452,304.048,305.654,307.103,308.091,309.08,310.073,311.069,312.07,313.074,314.082,315.163,316.371,317.707,319.221,320.921,322.795,324.815,326.945,329.146,331.383,333.628,335.863,338.072,340.246,342.387,344.495,346.578
1653,826,United Kingdom,22868,Nottingham,,52.9536,-1.15047,640.859,645.171,649.518,653.882,658.281,662.711,667.176,671.658,676.177,680.727,685.313,688.565,686.037,683.519,681.006,678.51,676.019,673.537,671.061,668.601,666.146,662.882,656.012,649.232,642.512,635.862,629.272,622.768,616.323,609.944,603.623,599.217,600.687,602.161,603.641,605.12,606.605,608.094,609.588,611.082,612.581,615.113,620.974,626.875,632.84,638.862,644.949,651.078,657.273,663.528,669.85,676.03,681.382,686.776,692.22,697.692,703.215,708.782,714.4,720.047,725.747,731.551,737.577,743.635,749.752,755.919,762.145,768.422,774.751,781.151,787.61,794.008,800.394,806.757,813.078,819.334,825.506,831.579,837.542,843.393,849.135,854.764,860.281,865.701,871.036,876.303
1654,826,United Kingdom,22873,Preston,,53.761025,-2.702435,253.942,254.853,255.769,256.686,257.607,258.532,259.461,260.391,261.326,262.264,263.206,263.735,262.491,261.253,260.019,258.794,257.573,256.358,255.147,253.945,252.747,252.037,253.482,254.931,256.391,257.859,259.337,260.82,262.313,263.815,265.327,266.844,268.372,269.908,271.456,273.008,274.571,276.143,277.726,279.314,280.913,282.368,283.342,284.316,285.294,286.276,287.263,288.251,289.243,290.239,291.239,292.422,294.504,296.6,298.714,300.838,302.979,305.136,307.311,309.495,311.698,313.738,315.29,316.845,318.41,319.983,321.565,323.155,324.753,326.409,328.158,329.984,331.928,333.996,336.176,338.446,340.779,343.147,345.523,347.889,350.233,352.542,354.813,357.046,359.245,361.418
1655,826,United Kingdom,22874,Reading-Wokingham,123,51.4112,-0.8356,161.649,164.263,166.923,169.618,172.361,175.148,177.984,180.858,183.783,186.754,189.778,192.633,194.625,196.637,198.673,200.725,202.8,204.897,207.019,209.156,211.319,212.819,211.286,209.769,208.26,206.763,205.274,203.8,202.334,200.879,199.432,198.991,201.739,204.525,207.354,210.214,213.117,216.061,219.049,222.07,225.138,229.055,235.696,242.511,249.532,256.757,264.202,271.841,279.711,287.81,296.155,303.472,304.934,306.403,307.882,309.363,310.854,312.352,313.859,315.37,316.889,318.673,321.194,323.728,326.286,328.863,331.465,334.088,336.731,339.408,342.117,344.81,347.51,350.214,352.913,355.596,358.252,360.873,363.452,365.986,368.475,370.917,373.31,375.662,377.977,380.262
1656,826,United Kingdom,22875,Sheffield,,53.38297,-1.4659,644.924,646.75,648.583,650.417,652.259,654.106,655.96,657.815,659.677,661.545,663.421,664.793,664.012,663.233,662.453,661.676,660.898,660.122,659.346,658.572,657.799,656.889,655.368,653.854,652.343,650.834,649.327,647.828,646.33,644.835,643.342,641.999,641.109,640.22,639.331,638.445,637.56,636.676,635.792,634.912,634.032,633.528,634.226,634.923,635.622,636.321,637.022,637.722,638.424,639.126,639.831,641.159,645.565,650.001,654.474,658.964,663.492,668.052,672.648,677.264,681.918,686.595,691.286,695.996,700.745,705.526,710.346,715.199,720.085,725.062,730.158,735.292,740.532,745.876,751.303,756.783,762.277,767.752,773.176,778.533,783.809,788.994,794.081,799.082,804.005,808.867
1657,826,United Kingdom,22877,Southampton/Portsmouth (South Hampshire),,50.911698,-1.40357,685.033,692.466,699.989,707.573,715.249,723.009,730.865,738.783,746.798,754.901,763.102,769.277,766.524,763.781,761.045,758.325,755.612,752.909,750.211,747.53,744.856,741.609,735.797,730.047,724.334,718.665,713.033,707.461,701.925,696.432,690.974,688.091,693.283,698.515,703.793,709.097,714.448,719.839,725.278,730.744,736.258,741.782,747.253,752.749,758.293,763.878,769.512,775.171,780.88,786.632,792.433,798.232,803.939,809.687,815.484,821.306,827.178,833.092,839.056,845.047,851.089,857.543,865.099,872.7,880.379,888.126,895.951,903.845,911.808,919.843,927.916,935.868,943.745,951.531,959.202,966.741,974.131,981.367,988.445,995.375,1002.163,1008.813,1015.328,1021.725,1028.022,1034.239
1658,826,United Kingdom,22878,Southend-On-Sea,,51.53782,0.71433,265.31,266.496,267.689,268.884,270.086,271.294,272.508,273.725,274.948,276.177,277.413,278.342,277.948,277.555,277.162,276.77,276.378,275.987,275.596,275.206,274.817,274.306,273.255,272.212,271.17,270.133,269.099,268.071,267.045,266.024,265.005,264.294,264.544,264.795,265.046,265.297,265.548,265.8,266.052,266.304,266.557,266.952,267.807,268.663,269.522,270.384,271.25,272.116,272.987,273.86,274.737,275.794,277.737,279.694,281.668,283.65,285.649,287.662,289.691,291.73,293.786,295.776,297.559,299.348,301.149,302.962,304.788,306.625,308.473,310.367,312.328,314.328,316.403,318.553,320.769,323.035,325.33,327.634,329.929,332.204,334.449,336.659,338.828,340.961,343.062,345.137
